Price,City,Location,RoomsNr,Surface
99990,Timisoara,Circumvalatiunii,2,53
98000,Timisoara,Iosefin,3,80
69900,Timisoara,Lipovei,3,60
57000,Timisoara,Bucovina,1,30
135000,Timisoara,Complex Studentesc,3,70
125000,Timisoara,Complex Studentesc,4,75
106000,Timisoara,Torontalului,2,54
85000,Timisoara,Iosefin,2,64
138000,Timisoara,Aradului,2,52
90000,Timisoara,Dacia,4,65
189000,Timisoara,Sagului,6,205
69999,Timisoara,Girocului,3,49
83000,Timisoara,Bucovina,3,67
95000,Timisoara,Dambovita,3,67
38000,Timisoara,Lipovei,1,22
122402,Timisoara,Tipografilor,2,52
275000,Timisoara,Take Ionescu,3,110
85000,Timisoara,Lipovei,3,80
46000,Timisoara,Iosefin,1,24
85000,Timisoara,Lipovei,3,60
74000,Timisoara,Sagului,3,54
126000,Timisoara,Torontalului,2,57
95000,Timisoara,Iosefin,2,53
186900,Timisoara,Odobescu,3,107
88000,Timisoara,Soarelui,3,65
68000,Timisoara,Kiriac,2,50
91990,Timisoara,Dambovita,4,80
85000,Timisoara,Torontalului,2,52
81000,Timisoara,Torontalului,2,39
84000,Timisoara,Lipovei,3,67
70500,Timisoara,Sagului,2,55
99990,Timisoara,Sagului,3,68
115500,Timisoara,Aradului,2,53
79000,Timisoara,Freidorf,3,72
62000,Timisoara,Sagului,2,38
125000,Timisoara,Freidorf,3,80
95700,Timisoara,Torontalului,2,54
185000,Timisoara,Circumvalatiunii,3,60
246000,Timisoara,Iosefin,4,134
85999,Timisoara,Sagului,4,63
95000,Timisoara,Soarelui,2,46
145000,Timisoara,P-ta Unirii,2,74
93000,Timisoara,Fabric,2,55
119000,Timisoara,P-ta Unirii,2,45
85000,Timisoara,Aradului,2,54
94000,Timisoara,Sagului,3,65
65000,Timisoara,Dambovita,3,62
42500,Timisoara,Sagului,2,30
80000,Timisoara,UMT,3,63
78000,Timisoara,Aradului,2,49
130000,Timisoara,Buziasului,3,106
57000,Timisoara,Traian,2,62
115000,Timisoara,Girocului,3,68
113800,Timisoara,Plopi,3,76
64900,Timisoara,Torontalului,1,37
82000,Timisoara,Sagului,4,58
56500,Timisoara,Buziasului,2,32
140000,Timisoara,Simion Barnutiu,3,72
85000,Timisoara,Dacia,4,76
78000,Timisoara,Dambovita,3,50
78000,Timisoara,Soarelui,2,44
79000,Timisoara,Dambovita,2,50
75000,Timisoara,Soarelui,2,45
82000,Timisoara,Dambovita,3,64
280000,Timisoara,Medicina,3,110
120000,Timisoara,Torontalului,4,70
95000,Timisoara,Girocului,3,63
161000,Timisoara,Torontalului,3,100
74900,Timisoara,Dambovita,2,50
19000,Timisoara,UMT,1,16
59000,Timisoara,Aradului,1,36
79000,Timisoara,Freidorf,2,47
61000,Timisoara,Complex Studentesc,1,32
114700,Timisoara,Torontalului,2,46
72800,Timisoara,Iosefin,2,54
70000,Timisoara,Complex Studentesc,3,50
111900,Timisoara,Bucovina,3,75
98000,Timisoara,Balcescu,3,80
72000,Timisoara,Dacia,3,50
113000,Timisoara,Aradului,3,67
154900,Timisoara,Sinaia,3,91
214000,Timisoara,Tipografilor,3,63
89900,Timisoara,Freidorf,2,59
72500,Timisoara,Traian,2,65
55000,Timisoara,Lipovei,1,28
95000,Timisoara,Lipovei,3,66
187000,Timisoara,P-ta Unirii,3,75
74900,Timisoara,Sagului,3,60
52000,Timisoara,Girocului,2,40
95000,Timisoara,Dacia,4,66
239900,Timisoara,P-ta Maria,2,75
165900,Timisoara,Torontalului,3,70
80000,Timisoara,Simion Barnutiu,2,69
72300,Timisoara,Braytim,2,48
64900,Timisoara,Sagului,3,48
69000,Timisoara,Girocului,3,60
76000,Timisoara,Iosefin,2,54
75000,Timisoara,Bucovina,2,53
85000,Timisoara,Dambovita,3,65
70000,Timisoara,Soarelui,2,52
69900,Timisoara,Olimpia-Stadion,2,50
79000,Timisoara,Dacia,3,52
68000,Timisoara,Aradului,1,37
63000,Timisoara,Complex Studentesc,1,35
98300,Timisoara,Bucovina,4,80
58900,Timisoara,Iosefin,1,30
145000,Timisoara,Braytim,3,69
80000,Timisoara,Buziasului,3,80
110000,Timisoara,Lugojului,3,65
85000,Timisoara,Girocului,2,50
85900,Timisoara,Freidorf,2,58
77000,Timisoara,Sagului,2,55
70000,Timisoara,Dacia,2,38
145000,Timisoara,P-ta Unirii,2,66
74900,Timisoara,Soarelui,2,35
79000,Timisoara,Dacia,3,56
89000,Timisoara,Gheorghe Lazar,3,60
63000,Timisoara,Circumvalatiunii,3,52
73000,Timisoara,Complex Studentesc,2,65
97000,Timisoara,Iosefin,2,85
115000,Timisoara,Take Ionescu,2,32
65000,Timisoara,Tipografilor,2,40
88000,Timisoara,Complex Studentesc,4,61
129000,Timisoara,Aradului,3,52
79500,Timisoara,Circumvalatiunii,3,62
115000,Timisoara,Lipovei,3,64
68000,Timisoara,Girocului,2,54
87000,Timisoara,Buziasului,2,45
89500,Timisoara,Aradului,2,51
68000,Timisoara,Braytim,2,47
65500,Timisoara,Sagului,2,48
20000,Timisoara,Girocului,1,13
73900,Timisoara,Soarelui,2,52
45000,Timisoara,UMT,1,32
66900,Timisoara,Aradului,2,46
142000,Timisoara,Aradului,2,53
81000,Timisoara,Torontalului,2,41
89600,Timisoara,Torontalului,2,56
88000,Timisoara,Soarelui,3,65
58000,Timisoara,Dambovita,3,60
89600,Timisoara,Torontalului,2,56
84000,Timisoara,Soarelui,3,65
81500,Timisoara,Circumvalatiunii,3,64
89000,Timisoara,Girocului,3,67
105000,Timisoara,Circumvalatiunii,2,52
110000,Timisoara,Circumvalatiunii,1,38
72000,Timisoara,Girocului,3,54
74000,Timisoara,Dacia,2,55
55500,Timisoara,Sagului,2,32
190000,Timisoara,Aradului,4,105
84000,Timisoara,Mircea cel Batran,2,57
165000,Timisoara,Circumvalatiunii,4,82
48000,Timisoara,Steaua,1,34
83990,Timisoara,Sagului,3,62
63000,Timisoara,Blascovici,2,38
35000,Timisoara,Lipovei,1,18
83000,Timisoara,Sagului,3,54
185000,Timisoara,P-ta Unirii,2,75
70700,Timisoara,Torontalului,2,40
60000,Timisoara,Iosefin,2,40
70000,Timisoara,Sagului,1,40
79900,Timisoara,Iosefin,2,55
110000,Timisoara,Sagului,3,68
210000,Timisoara,Aradului,3,90
139900,Timisoara,Soarelui,2,60
138990,Timisoara,Circumvalatiunii,2,55
75000,Timisoara,Simion Barnutiu,2,50
52000,Timisoara,Girocului,1,27
83000,Timisoara,Iosefin,2,47
74900,Timisoara,Complex Studentesc,1,42
52000,Timisoara,Complex Studentesc,1,31
70000,Timisoara,Balcescu,1,35
69500,Timisoara,Aradului,2,48
76000,Timisoara,Simion Barnutiu,2,52
67900,Timisoara,Steaua,3,64
120000,Timisoara,Aradului,4,92
24000,Timisoara,Olimpia-Stadion,1,17
84000,Timisoara,Lipovei,2,50
62000,Timisoara,Steaua,2,52
47990,Timisoara,Girocului,1,28
129000,Timisoara,P-ta Maria,3,73
18500,Timisoara,Lunei,1,18
41000,Timisoara,Lipovei,1,23
86900,Timisoara,Girocului,3,65
77000,Timisoara,Dambovita,2,52
187000,Timisoara,Medicina,3,95
122000,Timisoara,Complex Studentesc,3,64
97900,Timisoara,Buziasului,3,65
111000,Timisoara,Mehala,2,60
108000,Timisoara,Mehala,2,55
67500,Timisoara,Braytim,2,45
68000,Timisoara,Freidorf,2,45
57500,Timisoara,Braytim,1,38
83000,Timisoara,Girocului,2,50
119500,Timisoara,Fabric,4,90
210000,Timisoara,P-ta Maria,2,75
143900,Timisoara,Tipografilor,2,60
249000,Timisoara,Medicina,2,90
85000,Timisoara,Circumvalatiunii,2,52
80000,Timisoara,Calea Urseni,2,54
168000,Timisoara,Bogdanestilor,3,95
89000,Timisoara,Girocului,2,52
65000,Timisoara,Complex Studentesc,2,50
110000,Timisoara,Sagului,4,80
89900,Timisoara,Braytim,2,49
95000,Timisoara,Complex Studentesc,3,67
77000,Timisoara,Dambovita,2,44
87000,Timisoara,Ciarda Rosie,2,50
107000,Timisoara,Lipovei,3,64
74990,Timisoara,Spitalul Judetean,2,40
65000,Timisoara,Circumvalatiunii,2,48
159900,Timisoara,Lipovei,3,72
60000,Timisoara,Buziasului,2,41
67700,Timisoara,Braytim,2,45
82000,Timisoara,Kiriac,2,51
74999,Timisoara,Girocului,3,65
114000,Timisoara,Dacia,4,66
75000,Timisoara,Calea Urseni,3,72
119000,Timisoara,Girocului,3,65
94900,Timisoara,Spitalul Judetean,4,58
55500,Timisoara,Girocului,2,38
52000,Timisoara,Olimpia-Stadion,2,42
129000,Timisoara,Elisabetin,3,73
88500,Timisoara,Timocului-Saguna,3,63
118500,Timisoara,Spitalul Judetean,3,64
130000,Timisoara,P-ta Maria,4,110
48500,Timisoara,Blascovici,2,24
57500,Timisoara,Sagului,2,33
54900,Timisoara,Sagului,2,32
54000,Timisoara,Buziasului,2,37
28000,Timisoara,Steaua,1,18
85500,Timisoara,Braytim,3,57
96500,Timisoara,Balcescu,2,51
78000,Timisoara,Sagului,3,62
145000,Timisoara,Iosefin,2,58
57000,Timisoara,Calea Urseni,2,55
80000,Timisoara,Freidorf,2,56
79300,Timisoara,Braytim,2,56
80000,Timisoara,Lipovei,2,50
76000,Timisoara,Dacia,3,52
78500,Timisoara,Calea Urseni,2,52
95000,Timisoara,Calea Urseni,3,70
59700,Timisoara,Soarelui,1,38
79900,Timisoara,Torontalului,2,54
154000,Timisoara,Lipovei,2,62
87000,Timisoara,Complex Studentesc,2,47
90000,Timisoara,Lipovei,3,56
78800,Timisoara,Braytim,2,55
205000,Timisoara,Iosefin,3,112
79300,Timisoara,Braytim,2,56
78800,Timisoara,Braytim,2,55
128000,Timisoara,Olimpia-Stadion,3,80
62000,Timisoara,Steaua,1,42
155000,Timisoara,Olimpia-Stadion,2,58
280000,Timisoara,P-ta Maria,4,150
81300,Timisoara,Braytim,2,56
49000,Timisoara,Steaua,1,32
87000,Timisoara,Aradului,2,54
78000,Timisoara,Aradului,2,53
39500,Timisoara,Badea Cartan,1,22
80000,Timisoara,Braytim,2,56
89500,Timisoara,Braytim,2,54
143000,Timisoara,Torontalului,4,76
73000,Timisoara,Sagului,3,53
28900,Timisoara,Complex Studentesc,1,17
95500,Timisoara,Aradului,2,50
80000,Timisoara,Lipovei,2,52
128000,Timisoara,Torontalului,2,52
105000,Timisoara,Fabric,3,55
106000,Timisoara,P-ta Maria,2,74
83900,Timisoara,Sagului,3,55
154000,Timisoara,Lipovei,2,62
110000,Timisoara,Girocului,3,77
65000,Timisoara,Cetatii,3,46
95000,Timisoara,Girocului,3,65
84000,Timisoara,Braytim,2,58
82000,Timisoara,Braytim,2,58
79000,Timisoara,Calea Urseni,2,51
53000,Timisoara,Girocului,2,40
78000,Timisoara,Braytim,2,56
77500,Timisoara,Calea Urseni,2,50
150000,Timisoara,Neptun,2,66
83500,Timisoara,Calea Urseni,2,50
90000,Timisoara,Circumvalatiunii,2,55
129000,Timisoara,Circumvalatiunii,3,56
85000,Timisoara,Lipovei,3,60
80000,Timisoara,Calea Urseni,2,51
92000,Timisoara,Gheorghe Lazar,2,47
73000,Timisoara,Sagului,3,46
81900,Timisoara,Bucovina,2,55
68000,Timisoara,Girocului,2,45
69990,Timisoara,Iosefin,2,52
78500,Timisoara,Calea Urseni,2,50
87000,Timisoara,Torontalului,2,50
75000,Timisoara,Calea Urseni,2,50
82000,Timisoara,Braytim,2,58
102480,Timisoara,Medicina,1,37
78000,Timisoara,Aradului,2,50
60000,Timisoara,Iosefin,2,40
45000,Timisoara,Lipovei,2,36
85800,Timisoara,Torontalului,2,52
92000,Timisoara,Dacia,2,47
75000,Timisoara,Soarelui,1,32
82900,Timisoara,Telegrafului,2,55
200000,Timisoara,Medicina,2,55
110000,Timisoara,Lunei,3,80
146000,Timisoara,Mehala,3,81
107000,Timisoara,Take Ionescu,2,50
64000,Timisoara,Braytim,2,42
200900,Timisoara,P-ta Victoriei,2,45
71000,Timisoara,Dambovita,2,45
93000,Timisoara,Dambovita,3,57
110000,Timisoara,Dambovita,4,90
77500,Timisoara,Dambovita,2,52
86000,Timisoara,Dambovita,4,58
66000,Timisoara,Freidorf,2,50
86900,Timisoara,Freidorf,2,52
79900,Timisoara,Girocului,2,64
55500,Timisoara,Buziasului,1,42
78500,Timisoara,Braytim,2,52
78000,Timisoara,Iosefin,2,57
53000,Timisoara,Sagului,2,33
107000,Timisoara,Braytim,2,85
115000,Timisoara,Braytim,3,68
110000,Timisoara,Lidia,3,70
63900,Timisoara,Sagului,2,40
25000,Timisoara,Dambovita,1,12
19500,Timisoara,Blascovici,1,15
27500,Timisoara,Steaua,1,16
98900,Timisoara,Torontalului,3,57
139900,Timisoara,Soarelui,2,60
128900,Timisoara,Sinaia,2,79
129900,Timisoara,Bucovina,3,72
95000,Timisoara,Tipografilor,2,50
94500,Timisoara,Spitalul Judetean,3,65
111800,Timisoara,Soarelui,3,64
110000,Timisoara,Lipovei,3,80
85000,Timisoara,Dorobantilor,3,73
87000,Timisoara,Dorobantilor,3,75
95000,Timisoara,P-ta Unirii,1,25
86000,Timisoara,Aradului,3,58
41000,Timisoara,Lipovei,1,23
70000,Timisoara,Girocului,2,41
154000,Timisoara,Lipovei,2,62
89500,Timisoara,Sagului,2,47
84500,Timisoara,Badea Cartan,2,56
110000,Timisoara,Girocului,3,6383
53500,Timisoara,Calea Urseni,1,33
59000,Timisoara,Sagului,2,38
125000,Timisoara,Girocului,4,76
80000,Timisoara,Freidorf,3,51
24000,Timisoara,Take Ionescu,1,12
53500,Timisoara,Calea Urseni,2,33
52000,Timisoara,Braytim,1,34
78000,Timisoara,Spitalul Judetean,3,50
69600,Timisoara,Sagului,2,48
102000,Timisoara,Dacia,4,62
59000,Timisoara,Dacia,1,28
53000,Timisoara,Kiriac,1,31
131984,Timisoara,Torontalului,3,75
45000,Timisoara,Sagului,1,24
85000,Timisoara,Sagului,3,66
145990,Timisoara,Torontalului,4,76
110000,Timisoara,Girocului,3,6383
90000,Timisoara,Aradului,2,53
59000,Timisoara,Bucovina,1,26
85000,Timisoara,Medicina,2,44
70000,Timisoara,Soarelui,2,55
68500,Timisoara,Girocului,2,48
44990,Timisoara,Mircea cel Batran,1,27
88500,Timisoara,Complex Studentesc,2,48
104990,Timisoara,Olimpia-Stadion,3,63
82000,Timisoara,Lipovei,2,54
39000,Timisoara,Buziasului,1,21
116500,Timisoara,Torontalului,2,56
84990,Timisoara,Freidorf,3,65
17890,Timisoara,Punctele Cardinale,1,16
86500,Timisoara,Braytim,2,53
45000,Timisoara,Buziasului,2,33
70900,Timisoara,Sagului,3,50
68500,Timisoara,Sagului,2,46
96900,Timisoara,Bucovina,3,73
175000,Timisoara,Complex Studentesc,3,78
10000,Timisoara,Circumvalatiunii,1,11
82300,Timisoara,Torontalului,2,38
112500,Timisoara,Mehala,2,53
29990,Timisoara,Iosefin,2,36
124990,Timisoara,Bucovina,2,54
122000,Timisoara,Braytim,3,60
80000,Timisoara,Sagului,2,51
54500,Timisoara,Lidia,1,22
67900,Timisoara,Brancoveanu,2,50
209000,Timisoara,Balcescu,4,"102,8"
93000,Timisoara,Sagului,3,76
83000,Timisoara,Braytim,2,52
74000,Timisoara,Dambovita,3,50
118000,Timisoara,Sagului,3,65
65000,Timisoara,Girocului,2,39
75000,Timisoara,Girocului,2,48
82000,Timisoara,Girocului,2,53
110000,Timisoara,Girocului,3,74
87990,Timisoara,Lipovei,3,63
118900,Timisoara,Torontalului,3,62
98900,Timisoara,Torontalului,3,58
75000,Timisoara,Dambovita,2,47
553,Timisoara,Bucovina,3,85
35000,Timisoara,Blascovici,1,31
24000,Timisoara,Iosefin,1,12
63000,Timisoara,Take Ionescu,1,35
137000,Timisoara,Torontalului,2,67
79000,Timisoara,Aradului,2,55
64990,Timisoara,Soarelui,2,48
52000,Timisoara,Girocului,1,30
72000,Timisoara,Dacia,3,57
73000,Timisoara,Sagului,3,53
45200,Timisoara,Steaua,1,24
105000,Timisoara,Bucovina,3,70
137990,Timisoara,Circumvalatiunii,3,63
99000,Timisoara,Soarelui,3,66
51000,Timisoara,Brancoveanu,1,30
69700,Timisoara,Freidorf,1,40
99000,Timisoara,Lipovei,3,65
120000,Timisoara,Circumvalatiunii,3,65
77000,Timisoara,Girocului,2,51
72906,Timisoara,Torontalului,1,37
85000,Timisoara,Soarelui,3,71
115000,Timisoara,Elisabetin,2,42
89500,Timisoara,Torontalului,2,52
117731,Timisoara,Torontalului,3,67
104990,Timisoara,Iosefin,2,66
169999,Timisoara,Mehala,3,90
85000,Timisoara,Tipografilor,2,41
87500,Timisoara,Complex Studentesc,2,52
84990,Timisoara,Iosefin,3,60
157000,Timisoara,Aradului,2,64
137000,Timisoara,Badea Cartan,3,58
72990,Timisoara,Girocului,2,38
88490,Timisoara,Olimpia-Stadion,2,48
85000,Timisoara,Dacia,3,53
48900,Timisoara,Elisabetin,1,29
49973,Timisoara,Sagului,2,31
115200,Timisoara,Tipografilor,2,51
95000,Timisoara,Dorobantilor,3,65
87900,Timisoara,Dorobantilor,3,65
72990,Timisoara,Girocului,2,48
94400,Timisoara,Torontalului,2,49
24000,Timisoara,Iosefin,1,13
92000,Timisoara,Matei Basarab,2,47
54000,Timisoara,Blascovici,2,42
103000,Timisoara,Braytim,2,64
40000,Timisoara,Aradului,1,24
88000,Timisoara,Bucovina,3,63
77000,Timisoara,Dambovita,2,45
55000,Timisoara,Sagului,2,42
36000,Timisoara,Olimpia-Stadion,1,22
85499,Timisoara,P-ta Unirii,3,50
112499,Timisoara,Torontalului,2,53
85000,Timisoara,Aradului,3,57
93000,Timisoara,Torontalului,3,54
59000,Timisoara,Girocului,1,33
138000,Timisoara,Circumvalatiunii,3,65
75000,Timisoara,Aradului,3,55
125000,Timisoara,Olimpia-Stadion,3,75
80000,Timisoara,P-ta Doina,2,48
77500,Timisoara,Telegrafului,2,54
138000,Timisoara,Circumvalatiunii,3,73
138000,Timisoara,Circumvalatiunii,3,66
174990,Timisoara,Mehala,3,105
95000,Timisoara,Braytim,2,52
73000,Timisoara,Braytim,2,52
92000,Timisoara,Aradului,2,54
164500,Timisoara,Aradului,4,99
140000,Timisoara,Torontalului,3,87
93480,Timisoara,Girocului,2,49
70000,Timisoara,P-ta Maria,2,42
84990,Timisoara,Girocului,3,65
118400,Timisoara,Aradului,4,75
94900,Timisoara,Torontalului,2,54
78500,Timisoara,Calea Urseni,2,52
88500,Timisoara,Lipovei,2,53
59500,Timisoara,Bucovina,1,38
105000,Timisoara,Lipovei,2,55
129000,Timisoara,Circumvalatiunii,3,52
39800,Timisoara,Lipovei,1,25
165000,Timisoara,Sinaia,2,80
92000,Timisoara,Favorit,2,47
682000,Timisoara,Lipovei,1,619
88000,Timisoara,Dambovita,2,55
105000,Timisoara,Torontalului,2,56
30000,Timisoara,Complex Studentesc,1,21
32900,Timisoara,Blascovici,1,21
57000,Timisoara,Dambovita,2,48
90000,Timisoara,Aradului,2,53
152988,Timisoara,Lipovei,3,"92,18"
42500,Timisoara,Buziasului,1,22
120000,Timisoara,Girocului,3,78
74000,Timisoara,Bucovina,2,56
58000,Timisoara,Soarelui,1,30
68000,Timisoara,Braytim,2,47
99900,Timisoara,Lipovei,2,52
99000,Timisoara,Braytim,2,63
66990,Timisoara,Sagului,3,49
159000,Timisoara,Lipovei,3,71
84980,Timisoara,Sagului,4,58
92980,Timisoara,Girocului,3,56
63000,Timisoara,Complex Studentesc,1,36
46200,Timisoara,Sagului,2,28
102900,Timisoara,Fabric,2,60
115000,Timisoara,Torontalului,3,62
98000,Timisoara,Brancoveanu,2,57
79000,Timisoara,Complex Studentesc,1,33
80000,Timisoara,Girocului,3,50
55000,Timisoara,Girocului,2,38
84500,Timisoara,Dambovita,3,56
83000,Timisoara,Lipovei,3,60
69500,Timisoara,Dambovita,3,61
99990,Timisoara,Sagului,3,64
90000,Timisoara,Lipovei,3,59
78500,Timisoara,Cetatii,2,46
18000,Timisoara,Girocului,1,12
68000,Timisoara,Iosefin,2,47
102600,Timisoara,Lugojului,2,57
165000,Timisoara,Traian,3,105
125000,Timisoara,Lipovei,3,70
89000,Timisoara,Circumvalatiunii,3,56
139000,Timisoara,P-ta Victoriei,2,50
85900,Timisoara,Torontalului,2,50
77000,Timisoara,Lipovei,2,54
490000,Timisoara,P-ta Victoriei,6,222
249999,Timisoara,Iosefin,4,186
78000,Timisoara,Torontalului,2,45
115000,Timisoara,Telegrafului,3,106
82000,Timisoara,Braytim,2,57
116463,Timisoara,Plopi,3,82
78000,Timisoara,Braytim,2,55
78000,Timisoara,Braytim,2,54
60000,Timisoara,Braytim,1,37
184000,Timisoara,Torontalului,3,81
242000,Timisoara,P-ta Maria,6,150
59000,Timisoara,Girocului,1,35
109000,Timisoara,Calea Urseni,3,67
80000,Timisoara,Calea Urseni,2,54
78500,Timisoara,Calea Urseni,2,52
69800,Timisoara,Girocului,2,43
73500,Timisoara,Braytim,2,54
55650,Timisoara,Braytim,1,37
120000,Timisoara,Girocului,3,60
85000,Timisoara,Girocului,3,65
129900,Timisoara,Bucovina,3,72
35000,Timisoara,P-ta Maria,1,22
149000,Timisoara,Buziasului,4,130
60000,Timisoara,Spitalul Judetean,1,24
105000,Timisoara,Lipovei,2,52
110000,Timisoara,Tipografilor,2,44
99990,Timisoara,Lipovei,2,52
128000,Timisoara,Torontalului,3,67
59000,Timisoara,Dacia,6,28
114999,Timisoara,Girocului,3,65
55000,Timisoara,Girocului,2,38
79900,Timisoara,Steaua,2,56
67986,Timisoara,Simion Barnutiu,3,50
84986,Timisoara,Iosefin,2,64
89985,Timisoara,Olimpia-Stadion,4,61
59996,Timisoara,P-ta Doina,2,42
66986,Timisoara,P-ta Doina,2,46
74980,Timisoara,Dambovita,3,"64,21"
89985,Timisoara,Sagului,4,58
64986,Timisoara,Iosefin,2,46
61499,Timisoara,Sagului,2,44
59990,Timisoara,Iosefin,2,42
61496,Timisoara,Iosefin,1,44
154000,Timisoara,Lipovei,2,62
73500,Timisoara,Dambovita,3,51
90200,Timisoara,Torontalului,2,49
96000,Timisoara,Torontalului,3,58
95000,Timisoara,Dambovita,3,66
910000,Timisoara,Sagului,3,60
119900,Timisoara,Bucovina,3,76
85000,Timisoara,Steaua,2,"51,14"
79900,Timisoara,Circumvalatiunii,2,49
92000,Timisoara,Circumvalatiunii,2,48
81900,Timisoara,Matei Basarab,2,51
91000,Timisoara,Lipovei,3,58
18000,Timisoara,Dambovita,1,12
98200,Timisoara,Mehala,2,51
134000,Timisoara,Dambovita,3,66
56240,Timisoara,Braytim,1,33
56700,Timisoara,Braytim,1,32
89000,Timisoara,Girocului,3,61
67200,Timisoara,Braytim,2,47
92000,Timisoara,Dambovita,4,75
74000,Timisoara,Braytim,2,52
81900,Timisoara,Braytim,2,58
55965,Timisoara,Braytim,1,33
198400,Timisoara,Freidorf,3,107
82000,Timisoara,Girocului,2,44
75000,Timisoara,Calea Urseni,2,45
79000,Timisoara,Calea Urseni,2,51
139900,Timisoara,Soarelui,2,60
112000,Timisoara,Lipovei,2,46
155000,Timisoara,Lipovei,3,69
189000,Timisoara,Lipovei,3,72
85000,Timisoara,Lipovei,2,52
85000,Timisoara,Torontalului,2,52
118000,Timisoara,Torontalului,3,68
86500,Timisoara,Dorobantilor,3,63
108900,Timisoara,Torontalului,2,46
115000,Timisoara,Matei Basarab,3,67
88900,Timisoara,Girocului,3,67
65000,Timisoara,Lipovei,2,47
144000,Timisoara,Aradului,3,69
101000,Timisoara,Girocului,2,45
77500,Timisoara,Dorobantilor,2,52
86000,Timisoara,Tipografilor,2,56
59990,Timisoara,Dacia,2,40
91000,Timisoara,Lipovei,3,56
118950,Timisoara,Torontalului,3,65
100950,Timisoara,Torontalului,2,51
62500,Timisoara,Braytim,2,42
55000,Timisoara,Girocului,1,35
107000,Timisoara,Punctele Cardinale,2,49
59900,Timisoara,P-ta Maria,1,26
375000,Timisoara,Take Ionescu,5,174
68484,Timisoara,Lipovei,1,37
27500,Timisoara,Steaua,1,16
69990,Timisoara,Garii,2,52
105000,Timisoara,Lipovei,4,71
78990,Timisoara,Circumvalatiunii,3,55
64000,Timisoara,Garii,2,60
83500,Timisoara,Lipovei,3,60
86000,Timisoara,Mircea cel Batran,2,57
89000,Timisoara,Badea Cartan,3,67
81990,Timisoara,Torontalului,3,56
82000,Timisoara,Circumvalatiunii,3,64
59999,Timisoara,Braytim,2,45
89990,Timisoara,Brancoveanu,2,"54,63"
89990,Timisoara,Dambovita,3,61
63900,Timisoara,Sagului,2,40
110000,Timisoara,Lipovei,3,80
114990,Timisoara,Circumvalatiunii,4,74
110000,Timisoara,Bucovina,3,72
81250,Timisoara,Buziasului,2,56
82990,Timisoara,Girocului,2,60
104000,Timisoara,Dambovita,3,65
85000,Timisoara,Complex Studentesc,2,52
144000,Timisoara,Tipografilor,2,57
38500,Timisoara,Lipovei,1,35
115000,Timisoara,Vladeasa,4,150
104990,Timisoara,Olimpia-Stadion,3,63
105500,Timisoara,Torontalului,2,60
96000,Timisoara,Aradului,3,58
77000,Timisoara,Dambovita,3,72
72000,Timisoara,Complex Studentesc,2,49
65000,Timisoara,Girocului,3,60
93000,Timisoara,Torontalului,2,55
89900,Timisoara,Torontalului,2,52
107000,Timisoara,Torontalului,3,78
134000,Timisoara,Torontalului,3,75
98000,Timisoara,Circumvalatiunii,3,64
97000,Timisoara,Spitalul Judetean,2,"46,06"
85900,Timisoara,Buziasului,2,"50,6"
54000,Timisoara,Sagului,2,38
1000,Timisoara,Neptun,3,100
62000,Timisoara,Sagului,3,50
65000,Timisoara,Soarelui,2,43
115757,Timisoara,Aradului,2,47
82148,Timisoara,Aradului,1,37
94990,Timisoara,Take Ionescu,2,50
77000,Timisoara,Complex Studentesc,2,49
85000,Timisoara,Aradului,2,56
99990,Timisoara,Complex Studentesc,2,46
111900,Timisoara,Bucovina,3,65
85990,Timisoara,Buziasului,2,44
74900,Timisoara,Braytim,1,34
99990,Timisoara,Buziasului,4,85
62990,Timisoara,Girocului,2,38
67900,Timisoara,Brancoveanu,2,50
97000,Timisoara,Dambovita,2,57
165000,Timisoara,Iosefin,3,91
96000,Timisoara,Aradului,3,67
107000,Timisoara,Take Ionescu,2,50
68000,Timisoara,Braytim,2,68
117000,Timisoara,Circumvalatiunii,1,38
62500,Timisoara,Braytim,1,35
122000,Timisoara,Circumvalatiunii,2,47
72000,Timisoara,Aradului,3,55
127650,Timisoara,Aradului,3,69
109990,Timisoara,Ciarda Rosie,2,52
